ID	Text	Valence	Arousal	Dominance	Category
314	Oh ik snap jullie nie. Nee, ikke totaal nie.	BZL	0.193384464281	0.833058290078	0.551822835325	anger
315	Ja ,ik heb eigenlijk wel nog goe geslapen. Aangezien da, euh, de man hier ons hangmatten kwam geven. Dus we hebben daar dan gewoon in geslapen eigenlijk. En een heel klein beetje de wacht gehouden.	BZL	0.818223546694	0.412041217552	0.944551282929	joy
316	Ja das moeilijk om euh ware liefde… Ma… Ja. Ik denk da wel, alsk gewoon naar u kijk dak kan zeggen van all right. Das mijn vrouw.	BG	0.712939234476	0.395813853018	0.598389850356	love
317	Ik heb kippenvel, nee.	BZL	0.48086860826	0.454805195156	0.438281743325	sadness
318	Oke da is… Nah da ga na net ene te ver vo mij. Ge moogt mij men bed afpakken, men dak, legt mij in men bloot gat op de grond, prima. Ma pak mij, pak mennen sanitair, mennen sanitair da moe juust zijn.	BZL	0.350959101441	0.80261056996	0.497580097193	anger
319	Fucking kankergedoe, man.	BZL	0.0648460075257	0.772225417523	0.466570752307	anger
320	Dees is letterlijk pure stront.	BZL	0.136662686937	0.670242255791	0.399749710314	anger
321	Fantastisch. Goedgekeurd. - All right. - <b> Ma ik vind wel dat het mij afgaat. </b>	BG	0.790024820652	0.403346131502	0.706944131491	joy
322	Here we go. Brrrr.	BG	0.512503623468	0.595635173547	0.47043844034	neutral
323	Als dat hier markt is, durf ekik al gauw mij hier ne keer Chinees komen eten. Vroeger was da alleen maar een hamburgerkraam en ne wafelkraam eh. In ene keer passeer kik zo en kzien ik e Chinees staan en kreeg der direct euh, met dat te zien, goesting in.	OV	0.826151664587	0.662114068722	0.711510502164	joy
324	Kdenk dak euh… voor ons allemaal mag spreken dat het… dat da gewoon nie te vatten is en dat dat pure waanzin is.	BG	0.269268635558	0.5304383975	0.356155901774	fear
325	Tis hier zo vies en ongezond. En gevaarlijk en… die mensen leven tussen hun eigen afval. Hun toxic afval eigenlijk. En pfff… ahh. Kwist nie eens dat dit bestond.	BZL	0.187929548735	0.822374883511	0.252829517284	sadness
326	Stijn is iemand waarmee daje heel moeilijk ruzie mee kan maken. Hij zal conflicten eerder wa uit de weg gaan. Hij zal zich eerder wa zalvend opstellen.	BG	0.550695811971	0.250318247726	0.603021115732	joy
327	Het ontvangstcomité sta klaar ze.	BG	0.663741339027	0.45682591685	0.604628954188	neutral
328	What the fuck! Holy shit maat. Da zin der keiveel! - <b> Oh allee da besta nie! </b> - What the fuck! - Heeey! Aaaah! Das wel de max! - Wa is dees, maat? Wa is dees?!	BZL	0.622124004017	0.953575147376	0.445818363476	joy
329	Ja… J aik wist eiglik helemaal nie da ik zoiets had me kinderen voor deze reis. Kwist da echt nii van mezelf. Ma… hoe cliché het ook klinkt, als ge zo kinderen ziet, zie ge wel zo onschuldigheid en dan denkt ge van amai wij weten hoe erg gij het ga krijgen later ma gij weet da zelf nog nie.	BZL	0.224284271853	0.51492824685	0.336878258639	sadness
330	Da was een keitoffe dans ook.	BG	0.825130214115	0.640116549632	0.69759635813	joy
331	Ja, de vrouw was thuis. Hij is een beetje hees. Omda hij wa ziek is. Ma ik heb ook een leuke dag gehad. Kheb een vriendin gehad die langsgekomen is. Dus euhm…  We hebben een beetje kunnen bijpraten, een beetje kunnen roddelen over de Lenny. Hahaha nee nee.	BG	0.75071229795	0.539002104652	0.756493894159	joy
332	Das toch gene… gene koffie eh?	BZL	0.534097484853	0.382687686368	0.162179410608	fear
333	Ja voila. Amai zeg.	OV	0.521517503324	0.56551663345	0.478200709859	joy
334	Oke. Film die broek. Asjeblieft.	BG	0.686692060108	0.423814005972	0.543970671051	joy
335	Vandaag begint ons avontuur. Ik ben zelf een beetje zenuwachtig om te zien hoe deze groep op elkaar zal reageren. Want het enige wat ze met elkaar gemeen hebben, is dat hun ouders bekend zijn.	BZL	0.454728990477	0.202378184012	0.531564929621	fear
336	Doe uw hand es uit uw zak. Ah ja hij heeft zenne ring nog aan.	BG	0.529980708701	0.456976484552	0.642114513944	neutral
337	Alé. Jongen. Proficat eh.	BG	0.68609072688	0.484205287179	0.616522565875	joy
338	Hou hem efkes in de gaten tot hij wa rustiger wordt. - <b> Vent toch. Goh. </b>	OV	0.308469038101	0.780352783927	0.401009998305	anger
339	Ik denk dat het bij Marie is euh… klinken of botsen denk ik. Vrees ik. Kdenk dat er niet een… dat er  gene tussenweg is nee. Ofwel gaat het klikken met iemand, ofwel botst het en dan botst het voor heel de tijd.	BZL	0.442709640602	0.528666412807	0.422491191696	neutral
340	Kweenie, kheb kheb eiglik niets verwacht. Gewoon omda… Kwist eiglik nie wa ik moest verwachten, kzalt zo zeggen. Redelijk, ja… chaotisch. Een beetje vuil. De mensen lopen hier lik allemaal zo vree netjes bij ma zo de huiskes enal zijn… zij lijken zo wa vervallen en onafgewerkt.	BZL	0.390370020442	0.435682784759	0.216937393609	sadness
341	Gij hebt schrik van honden heb ik gehoord.	BG	0.534459971382	0.141429396872	0.49216725398	neutral
342	Nee, zeker niet, want ik zit hier nog steeds.	OV	0.454467790618	0.374305690812	0.429462581697	anger
343	Tis hier zo donker.	OV	0.490960049248	0.261434525194	0.442011291494	neutral
344	Die z’n hart staat op de juiste plaats eh en ik eb gewoon zo iets van oke we moeten hier effe de balans zoeken. En dan gaat da wel terug goed komen.	BG	0.723491363442	0.466759529334	0.757330098732	joy
345	Amai. Wa voor beesten staan hier jong? Goh goh.	BZL	0.566139258672	0.745695386265	0.383744202299	anger
346	Ik kan echt nie zo me mijn handen eten.	BZL	0.405511152124	0.514586379836	0.34590331541	anger
347	Zo samen onder het dekentje. Voeten omhoog. Ik vond da best wel gezellig. Nee ik ben gelukkig. Ik ben echt gelukkig op dit moment. Ik kan da nie anders omschrijven dan da.	BG	0.95033764818	0.416816979126	0.699892896892	joy
348	What the fuck is daar mis mee? Tis tis ochtend eh. Ik heb mij net half aangekleed. Mijn T-shirt is nog van daarjuist.	BG	0.356333203347	0.756609563337	0.462301685389	anger
349	Ma ge zie nog altijd. Tis nen baas, tis nen slavendrijver.	BZL	0.283891372737	0.415786229748	0.535593492524	anger
350	Er moet meer zijn eh.	BG	0.416668625297	0.224439545701	0.328965510797	neutral
351	Das gewoon omdat da goe uitkomt voor u.	BG	0.560949388633	0.370530055565	0.472775560007	anger
352	Ah dag Aagje. Content dak u zie.	OV	0.79426191067	0.348391467892	0.627324656007	joy
353	Ik vind da wel euh… ja raar.	BZL	0.488933680897	0.149536612539	0.297601367559	fear
354	Kzeg kzin nog ma juust wakker.	OV	0.541151511111	0.508403072281	0.581041943238	anger
355	Iemand die kan dansen… das top eh.	BG	0.744171548571	0.672042861585	0.543061478993	joy
356	Tis moeilijker dan ik verwacht, want toen ik jong was, maakte ik soms zo wa kleren. Ik had ook een naaimachien, ma ik kan da precies nie meer.	BZL	0.376856402431	0.34872646402	0.373450344939	sadness
357	Ik heb ne T-shirt gekocht. Roze, fuchsia zo met ne paard.	OV	0.663626812801	0.439742634179	0.698482012905	joy
358	Ah schrijf ma na Brussel. Doe ma.	OV	0.473324349003	0.462692318229	0.752956938832	anger
359	Kvind eiglik jammer da, daje da nie nog meer mensen kunt… alé snapte? Dage da nie iedereen kunt, kunt laten doen.	BZL	0.520892449211	0.490510571071	0.370953411546	sadness
360	Da sta mij geen beetje aan eh.	OV	0.156529399637	0.679362854635	0.532723783181	anger
361	Alé alles moet eigenlijk zo goe als op nul beginnen. Het zijn allemaal vraagtekens eh.	OV	0.341569103514	0.266094897937	0.140141862654	fear
362	Mijn excuses voor de laatste keer, want ik was zo effe overstuur geraakt, echt waar. Je had me iets meegegeven, en ik heb da eerlijk gezegd toen weggegooid.	OV	0.526702117724	0.270724007816	0.368239734911	sadness
363	Iedereen hier op die stoel zegt van ik ga da nie meer doen wih kheb me lesje geleerd.	OV	0.455722026548	0.560959503703	0.657473663158	anger
364	(Veronique heeft haar vader in het ziekenhuis bezocht.) Ik hoop dat het niet voor deze nacht is. - Tzal nie voor deze nacht zijn. - […] <b> Da blijft eh. Maar misschien… is het beter als rap gaat, voor hem. </b>	OV	0.293263328727	0.218093446993	0.279605174769	sadness
365	En wa, gaan wij da met ons handen moeten eten?	BZL	0.438121265462	0.740873762575	0.304557900658	fear
366	Ja da zei de directrice al: ge komt bij een heel propere jongen te zitten.	OV	0.722551986721	0.272482033797	0.589215954189	joy
367	Schattig is ze wel. Die ga echt snel jong.	BG	0.700026523448	0.545427790386	0.610257764002	joy
368	Het bed is wel te kort vo mij. Ma ja…	BZL	0.36183432026	0.199389660272	0.156354620938	anger
369	Ma ik denk als ik het nie zou zeggen, dat het toch misloopt. Alé, als ge da als ge da opstapelt, da heeft geen nut want… dan komen er alleen maar dingen bij en dan uiteindelijk dan gaat het toch nie meer lukken.	BG	0.417614336431	0.486081990719	0.498668155566	sadness
370	Khad nooit nie durven dromen da we al zo ver zouden staan al. Dus… ja. Kvind da heel plezant.	BG	0.802879821363	0.520969358198	0.600508985912	joy
371	Ge weet echt nie wa we gaan doen dus…	BZL	0.534873763213	0.332384816781	0.212301859171	fear
372	Mijn schoenen vol met kak eh godverdomme.	BZL	0.246091068308	0.844176240833	0.359031914373	anger
373	Wa is da allemaal? Wa is da?	BG	0.368248539756	0.723328552384	0.132778008589	joy
374	Ah neen, ma ge ziet er stralend uit dus…	BG	0.744755101721	0.30540729926	0.444261797592	neutral
375	<b> Ah gij. Wa een ramp zijt gij. Allemaal hetzelfde. </b> - Goed Mohamed. - Ik heb u nog eh, madammeke.	OV	0.131322159541	0.672020541654	0.525450409144	anger
376	Ik gan nog efkes over en twere na mijn huis moeten, kzin nog wa gerief vergeten gelik m’n stofzuiger bijvoorbeeld.	BG	0.531463033972	0.260044581118	0.630463963343	neutral
377	Als er echt niemand is, dan wil ik da wel doen.	BZL	0.522713863587	0.189467051945	0.454603362	neutral
378	Ik ben hier niet graag. Zoek Temse eens op op Google. Je gaat moorden euh je gaat alles krijgen. Je ga veel dinges vinden euh voor zo’n klein gehucht. Veel dingen. Hier zijn meer dealers dan drugsdinges euh gebruikers. Dus ja…	OV	0.13855351791	0.687073668656	0.429854983444	fear
379	Moeke compassie hebben?	OV	0.43907053264	0.429094993508	0.506811207743	anger
380	Ah shit. Ik wil da nie, ik wil nie wenen. Ma ja, da doe mij plezier da ze daarmee begaan is. Da is iets da ik nie zo ken van u.	BZL	0.662770323433	0.637162649799	0.382094066911	joy
381	Ik zat er nu toch al acht maanden mee samen op cel. Je vertrouwt elkaar eh en nu is da terug ja… terug afwachten eh.	OV	0.334934623211	0.224045957382	0.219449773175	sadness
382	Tzal wel zijn. Als er iets is da ik graag doe, ist da wel.	BG	0.848736284524	0.705023025636	0.73812502714	joy
383	Tuurlijk. Das het belangrijksten eh. Ma ja. Ge moet u geen zorgen maken. Ge weet toch da ik op mijn poten terechtkom. Ah voilà. Gaat het?	BG	0.683929522864	0.564561313465	0.856916463263	joy
384	Kheb zo soms het gevoel dak zo meer tot u wil doordringen maar…	BG	0.499773655383	0.218669181987	0.294035155237	neutral
385	Ja ja, ik vind het nu wel frappant.	OV	0.519876931305	0.517435112761	0.402477435026	anger
386	Dat is confronterend he.	BZL	0.327277801778	0.377029158366	0.381523655312	sadness
387	Kheb absoluut het gevoel gehad dak moest bekomen. Kmoest men eigen terug wa zoeken, ik ben terug dingen beginnen doen euh… die mij gelukkig maken.	BG	0.450018745052	0.528776707541	0.497482077432	joy
388	Ik zou liever sterven dan hier te wonen, denk ik.	BZL	0.156212216188	0.384358989676	0.301285799802	sadness
389	We komen juust van Malaga, goe kleurke gepakt...	BG	0.737502409977	0.444721199884	0.726864875753	joy
390	Ergens zie ik da gewoon totaal nie zitten zelfs, vrijkomen. Vo wa? Vo daar in de miserie te gaan zitten waar da ge door alle schuldeisers in ene keer tegelijk wordt aangevallen?	OV	0.268091056921	0.955991942791	0.370125678445	fear
391	Waaah. Maar ja. Ma mooi eh. Mooi. Kvind da goe da ge daar om kunt wenen.	BZL	0.770952174435	0.66925238846	0.679389181362	joy
392	Twas heel leuk. We hebben ons echt heel goe geamuseerd. Mooi weer. Toffe dingen gedaan.	BG	0.811551333859	0.533320910485	0.624621577605	joy
393	Jullie zien er… Jullie zien eruit alsof jullie naar Saint Tropez gaan. Dag Beau. Dag Rani. Welkom.	BZL	0.778994316397	0.424033777665	0.646046031141	joy
394	Oh, dus ze maken da hier. Hoe raar is da.	BZL	0.444498455468	0.702090183529	0.270699320456	fear
395	Ma gullie bent da nie en das ook perfect in orde als ge allebei zo bent.	BG	0.576722538349	0.453269402112	0.587460083118	joy
396	Met die scheiding is da allemaal begonnen. Ik ben dan blijven drinken omwille van het feit dat ik ook geen onderdak had. Maar als ik weet dat ik euh terug in euh terug op de goede weg ben, dan denk ik toch nie dat ik in die problemen ga raken met alcohol.	OV	0.407625809096	0.318124394605	0.491542091569	neutral
397	Ge hebt wel nog contact natuurlijk met die mensen af en toe daar. Da vink wel tof. Ik ben gisteren nog gebeld door Patricia. Echt om één uur ’s nachts dak terugstuurde van: Patricia ge moe mij nie bellen via uw telefoonrekening want da gaat keiduur zijn.	BZL	0.764579377671	0.55312309064	0.722722785286	joy
398	Oh, godverdomme. Mannen da ga nie gaan ze. Zie, zie. We zien er echt superbon uit.	BZL	0.644366147907	0.816897475428	0.43944144925	joy
399	Da zijn er veel ze maat. Ooit vind je de job van je leven. Het klinkt misschien raar he, maar als ik da zie heb ik daar echt wel zin in.	BZL	0.849369376772	0.696744114102	0.608478100138	joy
400	Ja, ik heb ook koppijn. Ik zit echt ongelofelijk slecht.	BZL	0.249230077206	0.606323446176	0.457234911391	sadness
401	Ja kzin kwaad.	OV	0.334728968995	0.438080725547	0.446027727976	anger
402	Nee nee serieus, ma kben het echt stillekes moe. Ik zit nu binnen drie dagen vijf jaar binnen, voor een bitje dope.	OV	0.155546773242	0.746058869534	0.359335999117	anger
403	Goeiemiddag. - <b> Tis nie middag eh mevrouw. </b> - Jamaja tis namiddag eh. - Er werd middag gezegd.	OV	0.389292273908	0.573801499077	0.626029195792	anger
404	Ik ben echt heel benieuwd.	BZL	0.834360046287	0.466550039102	0.509280298316	joy
405	Ge hebt uw ouders meegebracht.	BZL	0.4886866516	0.116754538332	0.397020607498	joy
406	Het leven gaat hier trager heb ik den indruk. Of nie?	BZL	0.381923357319	0.331142800001	0.322723564771	neutral
407	Vorige week wast euh… party party.	BG	0.697126253623	0.425493139042	0.533286816956	joy
408	Tot binnen drie weken schatteke. Ik zie u graag eh.	BZL	0.888841572676	0.560968347722	0.660850503455	love
409	Moet gij nog iet anders bij hebben om te drinken of nie?	BG	0.567386250953	0.227388919748	0.421260265286	neutral
410	We zullen wel zien.	OV	0.584341624601	0.0622909899821	0.443772420551	anger
411	Ik kom terug in de maatschappij en ik moe daar mijne draai terugvinden.	OV	0.334271878114	0.416088567097	0.187949148004	fear
412	Ja… Ge voelt da tot in uw tenen als moeder dat uw kind gegroeid is. En dat er een soort van maturiteit is ingegaan want er zit zo een ander zweemke in zo. Tis, het kind is eraf.	BZL	0.512658010813	0.614007327265	0.759812140501	sadness
413	Sommige stukskes zijn wel geniaal vinnik.	BG	0.80321684936	0.343892413188	0.587134905386	joy
414	Mensen begrijpen da soms nie als ik da soms vertel van “ik zal blij zijn als ik sebiet terug op mijne cel zit”. Ik heb da soms. Als het er echt op aankomt, dan zit ekik der nie mee in van in in de gevangenis te zitten.	OV	0.720457519427	0.541895140251	0.708239720692	joy
415	Nee. Eiglik nie. Nja… Dat is leuk voor een uurtje, twee uur, maar om dees elken dag heel den dag te doen…	BZL	0.224610186157	0.320657918383	0.221306153299	sadness
416	Waarom moeten die mannen toch altijd op die vrouwen wachten?	BG	0.358564763364	0.544342333656	0.485652883416	joy
417	Kheb hem gezien alstie bijna achttien was, ja in de jeugdrechtbank. Da was echt heel raar, want aleja… ik wou van alles zeggen tegen hem, ik was zo supernerveus. En die pleegouders waren daar bij en ik voelde mij zo onwennig. Uiteindelijk heb kik gewoon naast hem gezeten en wij hebben gewoonweg niets tegen mekaar gezegd dus das raar, das echt. In mn binnenste hoop ik wel datie terug contact me mij gaat opnemen.	OV	0.289044205301	0.626430805477	0.151728271666	sadness
418	Oh my god. Ik ga binnen dit en een aantal uur trouwen. Oh! Zot.	BG	0.842275863357	0.953056003621	0.490163668993	joy
419	Ik denk da ze heel bewust is en da ze zo ook wilt leven. Euhm… En ze spoort ons ook aan om, om meer ons best te doen. - <b> Het is te hopen dat een hele generatie zo is. </b>	BZL	0.561887947289	0.352980448967	0.356937213068	joy
420	Kga sebiet alles bezorgen daje nodig hebt vo te kuisen.	OV	0.495917156306	0.152890573641	0.640337416727	neutral
421	<b> Jaaa! </b> - Jeeeuuuj! - Ijsjes!	BZL	0.825214649635	0.950027391095	0.536514061928	joy
422	Voor die transfer, das het best dak direct bij die directie waarschijnlijk een afspraak maak?	OV	0.49199814188	0.141305493325	0.308249565828	neutral
423	Waar is de bel? Hier.	BZL	0.576273679297	0.248517651813	0.407724958879	neutral
424	Oh das ne moeilijke, ah. Ik heb ne fijne dochter.	BZL	0.644961499657	0.515044524247	0.450027312208	love
425	Da was me eigenlijk nie opgevallen dat die zo wegdraait.	BG	0.551754038344	0.0721963628357	0.349756831218	neutral
426	Nee. Maja bij Seba ben ik goe eh alé. Daar istr geen drugs ofzo eh. Seba is heel clean eh.	OV	0.650820689031	0.412395101836	0.789305270063	joy
427	Pff marteling.	BG	0.256295771128	0.388573950282	0.403395132687	sadness
428	Meen je da? Oh man. Ge zou het mij geen twee keer moeten vragen.	BZL	0.687853616147	0.785155299636	0.599581026936	joy
429	Ik kom uit arm gezin, dus ik weet euh… Leven zonder geld en met geld is euh is wel een verschil. En ik verkies euh toch leven met geld.	OV	0.450817410951	0.2639741169	0.456517665957	sadness
430	Nee zot. Zot.	BG	0.45796745224	0.685409698514	0.53134105874	joy
431	Ik ken het, De Schreeuw. Het is precies mijn leven.	OV	0.213751234984	0.274226706804	0.548362315089	sadness
432	Mag ik iets aanvullen? Ik vinnet een groep die elkaar perfect aanvult, vind ik. Als we samen zijn, ist zo perfect een balans zo. Der is niemand waarvan da ik zeg “Gij zijt nu een doodnormale mens”. We zijn allemaal een beetje getikt in ons hoofd en da is superzalig gewoon en ik vind echt…	BZL	0.954290897139	0.80866919563	0.698023119632	love
433	Ik kijk er wel enorm naar uit om te gaan trouwen ma ook gewoon om eindelijk te weten wie dat da is. Aan wie hebben die mij gematcht? Wa lijkt de weteschap dan het juiste te zijn? Dus da vink wel vree spannend.	BG	0.749782624754	0.787116136142	0.368940716758	joy
434	Ja. Ik heb toch altijd gezegd? Britt je zijt een luxegriet. Ge ge kunt soms hemel en aarde bewegen omda ge nie de juiste kleur nagellak vindt ofzo iets. Of van oei der is een euh een punt van mijn nagellak oeh mama. Da ik denk van wa zever. Wa maakt da nu uit dat er daar een vinger een bikke geabimeerd is van uw nagellak?	BZL	0.237544411468	0.849160952211	0.737916213407	anger
435	Ik wens u veel sterkte.	BZL	0.508400802368	0.158100113073	0.406775015443	joy
436	Ohh. Mmmmm. Ziet er heel goe uit.	BZL	0.946717697526	0.675052404962	0.540734428642	joy
437	Kik eki. Kzin verloofd. - <b> Amai. Alé vertel eki, want kben heel nieuwsgierig. Kzou eiglik moeten boos zijn op je. </b>	OV	0.785107739692	0.645296451641	0.589308466469	joy
438	Want ik kom pas van Hoogstraten, dus daarmee. Kheb daar ook nen helen hoop achtergelaten.	OV	0.415062747013	0.074664074087	0.501331796374	neutral
439	Da was gewoon zo, ja mama tis goed oke.	BZL	0.482266725747	0.432765180389	0.469750894724	anger
440	Ik vind da ambetant tegenover die mensen da wij hier zo… zijn en zo… lachen en werken eno.	BZL	0.377078369264	0.392601309249	0.223290639127	sadness
441	Sowieso, gelijk wat er gebeurt, binnen 16 maanden gaat die deur hier open.	OV	0.707143581848	0.356693203394	0.695632442864	neutral
442	Als je dan opt einde van uw dag ziet waarvoor daje een helen dag gewerkt hebt en dan trek je die lijn gewoon door eh. Ge trekt die lijn dan door van die mensen die da elken dag…	BZL	0.369549916838	0.480586020779	0.320702481267	sadness
443	Ik heb hem al gesproken. Alles. Die is hartstikke kwaad, gelijk telefoon opgehangen en noem maar op. En ik weet hoe die is, dat als hij iets zegt, dan meent die da. Dus ik bedoel maar, die rechter nu hij heeft echt een heleboel dingen voor mij verpest.	OV	0.254057170374	0.781224316263	0.578157804684	anger
444	Vrouwen 900? Man, man, man, dat wordt hier alleen maar erger en erger.	BZL	0.265167877221	0.836650485676	0.401003880973	anger
445	Het is gewoon twee keer hetzelfde. Het is juust hetzelfde als de vorige keer. Gewoon geen respect. Dat is nu het tweede wat we gaan doen en voor de tweede keer is er geen respect tussen werkgever en werknemer.	BZL	0.220509369007	0.731222536515	0.464085963925	anger
446	Ge zij van de Limburg?	BG	0.478325614576	0.267032049474	0.492055019851	neutral
447	Gij moogt huppelen. Ik ga gewoon wandelen.	BG	0.621552825473	0.344622032926	0.69622123403	neutral
448	Kweenie hoe dat komt ma ik slaap meestal dichtst tegen de deur.	BG	0.56642830148	0.0647309997692	0.57149632977	joy
449	Mama Afrika, zeiden ze. Wacht ik zei Mosuse en dan… We waren daar over bezig en dan aaah Mosuse en dan… Jaja, ik was er trots op, kheb da gezegd eh.	BZL	0.784634211936	0.671051167482	0.750504669144	joy
450	Ik zin opgevoed door stiefvaders en ik heb meer slaag gehad als eten.	OV	0.189525125965	0.455728981869	0.236413237845	sadness
451	Kzou mezelf omschrijven als iemand die euhm… die vrolijk is, die open is, die graag bezig is.	BG	0.573306751588	0.339387009532	0.525263493602	joy
452	Çavakes, Jef? Tzonneke schijnt eh.	OV	0.687593277814	0.657327905225	0.483642475737	joy
453	Eh zotte doos. Das flink eh.	BG	0.833182937322	0.746635726898	0.598054944199	joy
454	Ik ga bij mijn zuster gaan eten. Mijn petekind komt, dak al vijf jaar nie meer heb gezien. Die komt een nieuwsjaarbrief voorlezen voor mij. De eerste keer in negen jaar. Kga der wa… Kga beginnen wenen enal ik ken men eigen.	OV	0.483943190171	0.44624964588	0.393514821699	joy
455	<b> Das toch onwaarschijnlijk? </b> - Hij was daar zo tevreden mee da hij eigenlijk… allee hij mocht nog neervallen ik denk dat hij het nog altijd op zijn hoofd zou houden. Ja echt, fantastisch.	BZL	0.655905632115	0.579464413442	0.543686785204	joy
456	Kheb nog iets ze. Een vers fleske voor ons eerste week.	BG	0.788663344607	0.489467884252	0.854284409696	joy
457	Oh my god, moeten wij hier slapen? Jonge… Maar allee komaan. - <b> Jullie zie jundr hier al liggen in zo’n huiske ofwa? </b>	BZL	0.310312781525	0.722682808834	0.392185805764	fear
458	Ocharme. - <b> O kut. </b> - O nee… Oei. - Zo erg.	BG	0.243726119293	0.611924922045	0.350773130735	sadness
459	En sindsdien zijn wij altijd op zoek naar onze tweede helft, ons betere helft, en ik hoop dak mijn tweede helft hier naast mij gevonden heb.	BG	0.683373467632	0.360581339932	0.501542651474	love
460	Mmm. Echt lekker.	BZL	0.730493193562	0.653458997158	0.529103515762	joy
461	En? Stress onder controle? - <b> Das kapotgaan jong. </b>	BG	0.142094169982	0.68048386996	0.208828880035	fear
462	Ja. Kvind het spannend want ge weet nie wa ge moe verwachten.	BZL	0.602763843829	0.366460916083	0.147893852726	fear
463	Das schoon om te horen ja.	BZL	0.696338545335	0.296377071786	0.500520303697	joy
464	Op ons nieuw leven.	OV	0.677377774739	0.454615134021	0.601768009223	joy
465	Goe uitgelegd.	BZL	0.640191347154	0.23653303862	0.558154140729	joy
466	Ik heb hier een pakketje af te leveren. Hahaha.	BZL	0.673171460287	0.709927160453	0.787544991616	joy
467	Ik kan nie meer, Aagje. Ik kan nie meer. Ik zou toch ne keer willen naar huis gaan vo men kindern.	OV	0.0751382861479	0.545749012864	0.284007115391	sadness
468	Da was wel leuk eh? Veel tijd voor elkaar gemaakt.	BG	0.776385787377	0.391014873876	0.65815801102	joy
469	Kben blij dak u zie, man.	BZL	0.95521863005	0.536705255189	0.611214842208	joy
470	Kheb je altijd graag gehad, ma je moe nie zitten liegen. Groetjes thuis, tis wel.	OV	0.283612945565	0.585681957614	0.651038702776	anger
471	Alé, zitten wij hier nu alletwee te janken. Ma stop.	BZL	0.315258456626	0.520108857538	0.374133778926	sadness
472	Die waren echt gewoon geïnteresseerd in ons leven en die wouden ons ook dingen bijleren. En gewoon die drie dagen bij die familie was gewoon super.	BZL	0.773774319391	0.618249500395	0.779353231688	joy
473	En dan ook nog es, waarom try? Die geeft hier iedereen cash, gewoon zwart. Die haalt da zo uit zn zakske “here, for you”. Doe der honderd euro bij en het is opgelost.	BZL	0.194134605518	0.7803279543	0.521248437461	anger
474	Ma mijn vader zit ook nog altijd in Leuven. Mijn vader ging daar ook es met de directrice praten da zij ook eventueel niks kost doen. Dus ik hoop wel dak geluk heb.	OV	0.568311330519	0.265611258281	0.493484054584	joy
475	Allee, da zo in het panneke, wa looksaus. Hmm.	BZL	0.882874145235	0.798335692919	0.708887354703	joy
476	Ja ma ik ben heel goed in tekenen enzo. Mijn hele lijf sta vol, da heb ik allemaal zelf gezet eh. Hier heb ik euh 90 euro betaald.	OV	0.834747217516	0.522765835654	0.965461285599	joy
477	Nin, maja how… Ge hebt wel zo het leven geleid opt randje eh, der af en toe eh zo…	OV	0.421367281459	0.550101080793	0.212414977159	fear
478	Aah dag Lenny. Hey. Olala. Das ier mooi eh. En ruim. - <b> Ja leuk zicht eh. </b>	BG	0.734466708972	0.564355853888	0.657388238706	joy
479	Ik weet echt nie hoe da komt, da was… hoe da komt. Ik ben inderdaad ja…	BZL	0.394615066564	0.308032881543	0.14644192549	sadness
480	Ja ma ik weet gewoon nie wa ik moe verwachten. Alé ik heb geen verwachtingen. Ik weet het gewoon nie. Kheb zoiets van…	BG	0.462621816047	0.527081839139	0.150468478247	fear
481	Ik vind da wel schoon dat da zo gegroeid is. Ge zijt zo echt begonnen als vrienden.	BG	0.779679806436	0.313704440707	0.513289703896	joy
482	Ik denk da gij ne makkelijke mens zijt zolang da de dingen gaan zoals da gij denkt da ze moeten gaan. Maar als dingen nie gaan zoals da ga, dan zijde gij dus da konijn. Da frusti konijn.	BG	0.392577843707	0.733238576206	0.535787770093	neutral
483	Ewel. Maar dat is nie van mij alleen eh, Marie-Louiseke. Dat is van ons allemaal, da wete eh.	OV	0.61633679841	0.632547517623	0.756928023041	joy
484	Nee, ik wil daar nie aan denken.	OV	0.345200145949	0.358344683497	0.356772413018	sadness
485	En goeie feesten, zou ik zeggen. - Ja we zullen ons best doen eh. - <b> Het goeie da moeten we zelf maken. </b>	OV	0.667620723755	0.405538009429	0.643535084969	joy
486	Ja. Ej gij in Gent gezeten? Ja eh? Ik ken u van Gent.	OV	0.529574468872	0.510248279484	0.5836901667	joy
487	Mijn oksels rieken altijd fris.	BG	0.733882341081	0.239622989184	0.747443532963	joy
488	Oh. Romantische boswandeling.	BG	0.793427357651	0.354024663398	0.538278090235	joy
489	Ja, mijn mama is zelf op vakantie. En mijn papa heeft mij afgezet.	BZL	0.506228008048	0.122960713604	0.473085477853	neutral
490	Ja ik denk nie da bij ons het fysieke een probleem is geweest. Wij hebben da een kans gegeven. Ma der zijn andere zaken die derbij kwamen die… die nie liepen zoals dat het zou moeten lopen, dus. Ma ik denk nie dat het fysieke bij ons het probleem was.	BG	0.459610636376	0.435876503156	0.346774617982	sadness
491	Ik vind nie dat da zo… zo’n drama is eh. Kijk ik had een beetje behoefte aan seks, maar inderdaad, je kunt behoefte hebben aan seks ma da wil nog nie zeggen da ge nie op tijd kunt komen.	OV	0.40885932162	0.652451044243	0.691765925607	neutral
492	Zij is euh goedlachs, een bezig bijtje, een vat vol energie.	BG	0.712702261631	0.357629060683	0.669371341571	joy
